

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2025-04-12T14:47:45PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
14293|WISEA J113428.12+522623.9|173.61695 |  52.44002 |QSO|469217| 1.565140 |SLS |19.9g|  0.000|21|0|42|8|12|8|0
14294|WISEA J113429.28+405327.6|173.62201 |  40.89101 |QSO|899766| 3.001295 |SLS |18.8g|  0.000|41|0|40|18|21|8|1
14295|WISEA J113429.34+360608.3|173.62226 |  36.10233 |*|349258| 1.164999 |SUN |20.2g|  0.000|5|0|20|4|2|4|0
14296|WISEA J113429.60+455736.7|173.62323 |  45.96018 |QSO|1119275| 3.733499 |SLS |21.2g|  0.000|24|0|38|6|12|8|0
14297|WISEA J113429.58+561411.4|173.62329 |  56.23651 |*|185572| 0.619003 |SUN |20.3g|  0.000|9|0|21|6|6|4|0
14298|WISEA J113429.62+442529.1|173.62345 |  44.42478 |QSO|610078| 2.035000 |PUN |20.6g|  0.000|2|0|12|2|1|0|0
14299|SDSS J113429.69+360257.3|173.62374 |  36.04926 |*|368145| 1.228000 |SUN |19.9g|  0.000|6|0|9|3|2|4|0
14300|WISEA J113430.26+385347.6|173.62609 |  38.89656 |QSO|556328| 1.855709 |SLS |19.3g|  0.000|25|0|38|9|13|8|0
14301|SDSS J113430.63+394608.6|173.62766 |  39.76907 |QSO|571814| 1.907365 |SLS |20.5g|  0.000|17|0|30|4|8|8|0
14302|WISEA J113432.40+303434.8|173.63525 |  30.57623 |QSO|553117| 1.845000 |PUN |21.1g|  0.000|1|0|12|2|1|0|0
14303|WISEA J113432.78+312326.9|173.63660 |  31.39082 |QSO|734508| 2.450053 |SLS |19.1g|  0.000|32|0|38|11|15|8|0
14304|WISEA J113433.87+574445.5|173.64113 |  57.74598 |QSO|359977| 1.200754 |SLS |20.6g|  0.000|20|0|37|6|10|8|0
14305|WISEA J113434.32+564610.7|173.64301 |  56.76964 |QSO|721176| 2.405583 |SLS |18.7g|  0.000|34|0|38|10|16|8|0
14306|SDSS J113435.69+333258.1|173.64871 |  33.54950 |*|789991| 2.635125 |SLS |21.6g|  0.000|7|0|5|4|3|4|0
14307|WISEA J113436.15+334044.4|173.65066 |  33.67902 |QSO|295312| 0.985054 |SLS |18.2g|  0.000|24|0|41|8|11|8|0
14308|WISEA J113436.87+422003.9|173.65363 |  42.33444 |QSO|433931| 1.447437 |SLS |19.6g|  0.000|21|0|42|8|10|8|0
14309|WISEA J113437.81+440347.9|173.65757 |  44.06331 |QSO|227662| 0.759398 |SLS |18.4g|  0.000|25|0|41|8|11|8|0
14310|4C +43.22|173.66033 |  43.46682 |G|171229| 0.571159 |SLS |20.0 |  0.000|34|0|24|8|5|0|0
14311|WISEA J113439.37+302743.2|173.66407 |  30.46201 |QSO|266502| 0.888955 |SLS |18.6g|  0.000|21|0|21|8|12|4|0
14312|WISEA J113440.10+403706.9|173.66699 |  40.61850 |QSO|533520| 1.779630 |SLS |20.5g|  0.000|19|0|42|7|10|8|0
14313|WISEA J113440.80+583004.3|173.66993 |  58.50103 |QSO|759131| 2.532189 |SLS |20.1g|  0.000|15|0|17|5|5|4|0
14314|B3 1132+406|173.67073 |  40.35437 |QSO|223789| 0.746479 |SLS |19.7g|  0.000|35|0|48|14|13|8|2
14315|WISEA J113441.42+502553.0|173.67260 |  50.43139 |*|496707| 1.656835 |SLS |21.1g|  0.000|4|0|17|4|3|4|0
14316|WISEA J113441.47+371025.8|173.67281 |  37.17385 |QSO|524918| 1.750937 |SLS |18.4g|  0.000|26|0|42|9|12|8|0
14317|WISEA J113441.73+351014.2|173.67389 |  35.17064 |*|244930| 0.816999 |SUN |19.5g|  0.000|4|0|25|5|2|4|0
14318|WISEA J113441.78+553317.2|173.67403 |  55.55482 |QSO|865636| 2.887450 |SLS |20.0g|  0.000|30|0|38|10|16|8|0
14319|FBQS J113442.0+411330|173.67527 |  41.22497 |QSO|503919| 1.680893 |SLS |18.1g|  0.000|42|0|45|15|16|8|1
14320|SDSS J113442.17+494226.2|173.67571 |  49.70729 |QSO|634172| 2.115370 |SLS |20.9g|  0.000|4|0|4|4|3|0|0
14321|SDSS J113442.69+345534.6|173.67788 |  34.92631 |*|999324| 3.333386 |SLS |21.7g|  0.000|9|0|5|3|3|4|0
14322|WISEA J113443.41+505734.4|173.68091 |  50.95956 |QSO|274759| 0.916497 |SLS |19.5g|  0.000|24|0|41|7|12|8|0
14323|WISEA J113444.08+360856.5|173.68369 |  36.14904 |QSO|481599| 1.606442 |SLS |19.2g|  0.000|25|0|42|9|12|8|0
14324|WISEA J113444.21+340933.6|173.68423 |  34.15934 |QSO|941790| 3.141472 |SLS |18.6g|  0.000|40|0|38|13|17|8|0
14325|WISEA J113444.42+314951.1|173.68511 |  31.83088 |QSO|383134| 1.277996 |SLS |19.7g|  0.000|28|0|42|8|11|8|1
14326|WISEA J113445.74+374015.9|173.69067 |  37.67094 |*|768386| 2.563059 |SLS |20.4g|  0.000|12|0|17|6|5|4|0
14327|WISEA J113445.82+431858.0|173.69096 |  43.31612 |QSO|652899| 2.177837 |SLS |20.8g|  0.000|31|0|65|11|9|8|1
14328|WISEA J113447.87+530515.7|173.69949 |  53.08770 |QSO|506496| 1.689490 |SLS |18.8g|  0.000|28|0|37|8|13|8|1
14329|NGC 3726 B01|173.70030 |  47.00687 |QSO|338766| 1.130000 |SUN |18.4 |  0.000|10|0|0|1|1|0|2
14330|WISEA J113448.12+593945.7|173.70052 |  59.66271 |QSO|405011| 1.350971 |SLS |19.7g|  0.000|31|0|42|10|14|6|0
14331|WISEA J113448.31+333105.2|173.70133 |  33.51813 |QSO|544571| 1.816492 |SLS |17.1g|  0.000|34|0|48|14|16|8|0
14332|FBQS J113448.6+354356|173.70278 |  35.73258 |QSO|206257| 0.688000 |SUN |17.9g|  0.000|11|0|27|5|2|4|0
14333|WISEA J113449.12+563206.0|173.70469 |  56.53503 |*|382991| 1.277521 |SLS |19.9g|  0.000|7|0|21|5|3|4|0
14334|WISEA J113450.14+490327.1|173.70893 |  49.05755 |*|193166| 0.644331 |SLS |19.9g|  0.000|16|0|42|12|7|7|0
14335|WISEA J113450.99+491208.7|173.71247 |  49.20244 |QSO| 52862| 0.176329 |SLS |18.9g|  0.000|17|0|58|11|6|8|0
14336|WISEA J113451.02+395233.7|173.71261 |  39.87603 |*|794255| 2.649350 |SLS |20.0g|  0.000|11|0|17|5|3|4|0
14337|WISEA J113452.07+563723.8|173.71697 |  56.62329 |QSO| 76286| 0.254462 |SLS |19.4g|  0.000|17|0|44|7|7|8|0
14338|WISEA J113452.40+572306.3|173.71840 |  57.38523 |QSO|524318| 1.748936 |SLS |20.2g|  0.000|21|0|38|6|11|8|0
14339|WISEA J113453.18+371435.1|173.72161 |  37.24310 |*|360351| 1.202000 |SUN |19.4g|  0.000|5|0|21|4|2|4|0
14340|WISEA J113453.18+304735.5|173.72172 |  30.79323 |QSO|173042| 0.577205 |SLS |25.0g|  0.000|23|0|37|7|13|8|0
14341|SDSS J113453.25+430532.6|173.72190 |  43.09240 |*|893200| 2.979393 |SLS |19.7g|  0.000|14|0|5|7|7|4|0
14342|WISEA J113453.36+354745.4|173.72244 |  35.79576 |*|820894| 2.738207 |SLS |21.5g|  0.000|10|0|17|5|4|4|0
14343|WISEA J113453.44+301751.5|173.72269 |  30.29767 |*|143480| 0.478597 |SUN |20.4g|  0.000|9|0|20|6|7|4|0
14344|WISEA J113453.75+314444.7|173.72396 |  31.74577 |QSO|305345| 1.018520 |SLS |18.9g|  0.000|27|0|41|8|11|8|0
14345|WISEA J113453.91+340642.7|173.72463 |  34.11189 |QSO|688556| 2.296776 |SLS |18.9g|  0.000|38|0|38|13|17|8|0
14346|FBQS J1134+3005|173.72706 |  30.09061 |QSO|184009| 0.613788 |SLS |18.6g|  0.000|113|3|39|20|16|4|2
14347|WISEA J113454.78+465240.0|173.72828 |  46.87780 |*| 79203| 0.264192 |SUN |20.8g|  0.000|8|0|25|7|6|4|0
14348|WISEA J113455.02+543925.6|173.72925 |  54.65711 |QSO|440245| 1.468500 |SLS |19.1g|  0.000|31|0|44|11|15|8|0
14349|WISEA J113456.62+324506.3|173.73594 |  32.75176 |*|243345| 0.811712 |SUN |20.3g|  0.000|9|0|17|5|5|4|0
14350|WISEA J113457.11+334510.0|173.73798 |  33.75280 |QSO|538357| 1.795764 |SLS |18.7g|  0.000|30|0|42|10|13|8|0
14351|WISEA J113457.17+565701.1|173.73824 |  56.95031 |QSO|255191| 0.851224 |SLS |19.3g|  0.000|25|0|41|8|12|8|0
14352|WISEA J113457.69+421711.4|173.74041 |  42.28652 |QSO|390895| 1.303885 |SLS |19.2g|  0.000|26|0|42|9|12|8|0
14353|WISEA J113457.91+583306.4|173.74133 |  58.55181 |QSO|430603| 1.436337 |SLS |18.1g|  0.000|32|0|49|10|14|8|0
14354|WISEA J113458.31+404104.5|173.74291 |  40.68471 |*|727684| 2.427292 |SLS |20.1g|  0.000|10|0|17|4|3|4|0
14355|WISEA J113458.41+363118.7|173.74339 |  36.52187 |*|456584| 1.523000 |SUN |20.0g|  0.000|6|0|21|4|2|4|0
14356|WISEA J113458.73+565803.5|173.74473 |  56.96766 |*|432301| 1.442000 |SUN |19.6g|  0.000|4|0|20|4|2|4|0
14357|WISEA J113500.94+405414.9|173.75394 |  40.90415 |*|800111| 2.668883 |SLS |18.8g|  0.000|11|0|17|5|4|4|0
14358|WISEA J113501.72+321119.3|173.75718 |  32.18872 |QSO|667823| 2.227616 |SLS |19.2g|  0.000|26|0|38|9|13|8|0
14359|WISEA J113502.27+350918.5|173.75946 |  35.15514 |*|695650| 2.320439 |SLS |19.6g|  0.000|13|0|23|7|5|4|0
14360|WISEA J113502.54+434822.5|173.76062 |  43.80626 |QSO|116883| 0.389880 |SLS |19.3g|  0.000|20|0|51|9|8|8|0
14361|WISEA J113503.09+454214.6|173.76289 |  45.70407 |QSO|126346| 0.421444 |SLS |19.4g|  0.000|21|0|55|10|10|8|0
14362|WISEA J113503.57+320015.5|173.76492 |  32.00432 |G|153049| 0.510518 |SLS |19.9g|  0.000|17|0|45|9|4|8|1
14363|WISEA J113503.53+580303.8|173.76493 |  58.05100 |QSO|613461| 2.046286 |SLS |20.4g|  0.000|19|0|38|5|11|8|0
14364|WISEA J113503.67+335811.6|173.76530 |  33.96990 |QSO|344335| 1.148577 |SLS |19.4g|  0.000|24|0|40|9|12|8|0
14365|SDSS J113504.06+410108.6|173.76696 |  41.01907 |QSO|599420| 1.999450 |SLS |20.0r|  0.000|15|0|6|2|6|4|0
14366|WISEA J113504.99+421831.3|173.77083 |  42.30869 |QSO|229640| 0.765996 |SLS |20.0g|  0.000|18|0|41|6|8|8|2
14367|WISEA J113505.01+395759.3|173.77088 |  39.96647 |QSO|334309| 1.115136 |SLS |18.8g|  0.000|25|0|41|8|10|8|0
14368|WISEA J113505.30+381749.6|173.77212 |  38.29711 |*|798347| 2.663000 |SUN |20.3g|  0.000|5|0|21|4|2|4|0
14369|WISEA J113506.56+454730.0|173.77737 |  45.79168 |QSO|461787| 1.540357 |SLS |19.5g|  0.000|25|0|44|10|12|8|1
14370|WISEA J113507.20+595605.6|173.78000 |  59.93491 |QSO|240222| 0.801295 |SLS |18.9g|  0.000|31|0|37|7|13|8|1
14371|WISEA J113508.16+461342.6|173.78404 |  46.22850 |QSO|532475| 1.776146 |SLS |18.8g|  0.000|28|0|42|10|12|8|0
14372|WISEA J113508.46+393103.7|173.78525 |  39.51771 |QSO|490902| 1.637473 |SLS |19.8g|  0.000|19|0|41|7|10|8|0
14373|WISEA J113508.95+501132.6|173.78717 |  50.19251 |IrS|1974164| 6.585100 |S1L |     |  0.000|6|0|14|6|4|0|0
14374|WISEA J113509.27+431211.0|173.78864 |  43.20308 |*|518405| 1.729214 |SLS |20.0g|  0.000|3|0|20|4|2|4|0
14375|WISEA J113509.50+372843.6|173.78959 |  37.47880 |*|286002| 0.953999 |SUN |19.8g|  0.000|6|0|21|4|2|4|0
14376|WISEA J113509.90+504138.8|173.79126 |  50.69413 |*|293143| 0.977818 |SLS |19.5g|  0.000|8|0|21|7|6|4|0
14377|WISEA J113510.16+380447.9|173.79237 |  38.07999 |*|282704| 0.943000 |SUN |19.8g|  0.000|6|0|21|4|2|4|0
14378|WISEA J113510.20+324655.3|173.79254 |  32.78205 |*|465507| 1.552763 |SUN |20.2g|  0.000|4|0|20|4|2|4|0
14379|WISEA J113511.23+592446.0|173.79680 |  59.41278 |QSO|1018475| 3.397265 |SLS |20.2g|  0.000|33|0|38|9|14|8|0
14380|WISEA J113511.41+334834.0|173.79756 |  33.80945 |*|389430| 1.299000 |SUN |19.8g|  0.000|4|0|21|4|2|4|0
14381|WISEA J113511.60+380604.2|173.79811 |  38.10090 |*|768457| 2.563297 |SLS |20.7g|  0.000|11|0|17|5|5|4|0
14382|B2 1132+35|173.79908 |  35.24797 |QSO|297179| 0.991281 |SLS |20.2g|  0.000|33|0|58|14|11|8|0
14383|WISEA J113513.13+372257.1|173.80463 |  37.38238 |*|896263| 2.989611 |SLS |21.6g|  0.000|9|0|17|4|3|4|0
14384|WISEA J113513.22+480525.1|173.80510 |  48.09031 |QSO| 62790| 0.209444 |SLS |18.8g|  0.000|10|0|61|8|4|8|0
14385|WISEA J113513.32+434003.8|173.80552 |  43.66774 |QSO|370430| 1.235620 |SLS |19.3g|  0.000|29|0|44|12|14|8|0
14386|WISEA J113513.34+482829.2|173.80560 |  48.47479 |QSO|632348| 2.109285 |SLS |18.8g|  0.000|32|0|38|9|14|8|0
14387|WISEA J113513.71+513327.2|173.80714 |  51.55756 |QSO|497314| 1.658860 |SLS |18.4g|  0.000|31|0|44|11|15|8|0
14388|WISEA J113515.07+330956.3|173.81282 |  33.16565 |QSO|294139| 0.981143 |SLS |19.2g|  0.000|21|0|41|7|10|8|0
14389|WISEA J113515.10+362439.1|173.81295 |  36.41089 |QSO|158098| 0.527357 |SLS |18.6g|  0.000|24|0|41|9|13|8|0
14390|WISEA J113515.58+314749.3|173.81492 |  31.79705 |*|226761| 0.756393 |SUN |19.9g|  0.000|9|0|21|6|6|4|0
14391|WISEA J113516.12+302043.3|173.81720 |  30.34536 |*|180611| 0.602452 |SUN |19.9g|  0.000|4|0|21|4|2|4|0
14392|WISEA J113516.38+440344.6|173.81828 |  44.06241 |QSO|414188| 1.381581 |SLS |19.2g|  0.000|26|0|38|7|11|8|0
14393|WISEA J113517.02+384452.0|173.82095 |  38.74779 |QSO|290224| 0.968084 |SLS |19.3g|  0.000|23|0|41|8|11|8|0
14394|WISEA J113517.38+581258.7|173.82244 |  58.21631 |QSO| 82229| 0.274286 |SUN |18.5g|  0.000|39|0|47|17|20|8|0
14395|WISEA J113520.51+463904.4|173.83529 |  46.65137 |*|247695| 0.826220 |SLS |21.6g|  0.000|4|0|21|5|3|4|0
14396|SDSS J113520.59+302652.2|173.83583 |  30.44785 |QSO|1117937| 3.729035 |SLS |21.5g|  0.000|15|0|6|4|11|4|0
14397|WISEA J113520.68+321522.3|173.83620 |  32.25621 |*|369344| 1.231999 |SUN |20.3g|  0.000|4|0|21|4|2|4|0
14398|SDSS J113520.70+331825.2|173.83628 |  33.30702 |*|736240| 2.455832 |SLS |19.7g|  0.000|12|0|5|7|8|4|0
14399|SDSS J113522.14+372548.2|173.84226 |  37.43008 |*|936941| 3.125297 |SLS |21.7g|  0.000|8|0|5|3|2|4|0
14400|WISEA J113523.54+585913.7|173.84809 |  58.98715 |QSO|451414| 1.505756 |SLS |20.2g|  0.000|14|0|21|6|5|4|0
14401|WISEA J113524.06+364411.7|173.85026 |  36.73659 |*|890983| 2.971999 |SUN |19.3g|  0.000|2|0|17|3|1|4|0
14402|WISEA J113524.09+381541.3|173.85028 |  38.26153 |*|699643| 2.333759 |SLS |19.8g|  0.000|12|0|17|4|4|4|0
14403|WISEA J113525.02+324701.2|173.85407 |  32.78351 |QSO|549551| 1.833103 |SLS |20.3g|  0.000|19|0|38|6|10|8|0
14404|WISEA J113525.50+484645.2|173.85624 |  48.77904 |QSO|949160| 3.166055 |SLS |20.3g|  0.000|29|0|38|9|15|8|0
14405|WISEA J113525.54+353520.9|173.85644 |  35.58916 |QSO|140202| 0.467663 |SLS |18.7g|  0.000|19|0|55|8|10|8|0
14406|WISEA J113526.10+585433.2|173.85878 |  58.90923 |QSO|113361| 0.378131 |SLS |19.2g|  0.000|22|0|57|10|11|8|1
14407|WISEA J113527.03+390015.2|173.86263 |  39.00423 |QSO| 52796| 0.176107 |SLS |18.5g|  0.000|13|0|57|10|5|8|0
14408|WISEA J113527.24+385744.1|173.86351 |  38.96226 |QSO|564515| 1.883019 |SLS |18.8g|  0.000|37|0|38|14|18|8|0
14409|SDSS J113528.02+354400.6|173.86681 |  35.73352 |*|686628| 2.290344 |SLS |21.7g|  0.000|7|0|5|3|2|4|0
14410|WISEA J113529.53+584804.1|173.87308 |  58.80115 |QSO|495955| 1.654326 |SLS |19.2g|  0.000|37|0|43|12|17|8|0
14411|SDSS J113529.71+420821.0|173.87380 |  42.13920 |*|669486| 2.233164 |SLS |21.3g|  0.000|8|0|5|3|3|4|0
14412|WISEA J113529.75+515039.3|173.87406 |  51.84433 |QSO|712325| 2.376060 |SLS |19.0g|  0.000|34|0|40|11|15|8|0
14413|WISEA J113529.82+524953.3|173.87425 |  52.83148 |QSO|417688| 1.393256 |SLS |19.1g|  0.000|30|0|46|9|13|8|0
14414|WISEA J113530.04+565727.9|173.87519 |  56.95776 |*|219058| 0.730699 |SUN |20.9g|  0.000|5|0|17|5|5|4|1
14415|WISEA J113530.20+501342.3|173.87583 |  50.22842 |*|160076| 0.533956 |SUN |20.0g|  0.000|8|0|21|7|7|4|0
14416|WISEA J113530.60+522123.3|173.87754 |  52.35648 |*|217020| 0.723901 |SUN |19.9g|  0.000|9|0|17|6|7|4|0
14417|WISEA J113531.64+393437.9|173.88185 |  39.57721 |QSO|638877| 2.131063 |SLS |19.8g|  0.000|19|0|42|6|9|8|0
14418|SDSS J113532.47+300226.4|173.88533 |  30.04067 |QSO|380879| 1.270476 |SLS |19.2g|  0.000|15|0|5|5|9|0|2
14419|WISEA J113532.57+595106.6|173.88571 |  59.85185 |QSO|516528| 1.722953 |SLS |19.5g|  0.000|33|0|43|9|14|8|0
14420|WISEA J113533.43+461551.2|173.88930 |  46.26424 |QSO|502181| 1.675094 |SLS |19.7g|  0.000|19|0|42|7|10|8|0
14421|WISEA J113534.58+344433.8|173.89399 |  34.74274 |QSO|1208250| 4.030286 |SLS |21.8g|  0.000|30|0|38|10|17|8|0
14422|WISEA J113534.59+475103.0|173.89413 |  47.85084 |QSO| 27717| 0.092455 |SLS |18.4g|  0.000|13|0|65|10|6|8|0
14423|WISEA J113534.60+323914.1|173.89419 |  32.65394 |QSO| 68474| 0.228404 |SLS |19.8g|  0.000|9|0|60|8|5|8|0
14424|WISEA J113534.61+413611.2|173.89424 |  41.60307 |QSO|1055329| 3.520199 |SLS |21.1g|  0.000|30|0|38|9|16|8|0
14425|WISEA J113535.06+552455.3|173.89612 |  55.41537 |*|215066| 0.717383 |SLS |20.2g|  0.000|6|0|23|8|6|4|0
14426|WISEA J113535.59+541907.8|173.89829 |  54.31884 |QSO|584167| 1.948570 |SLS |19.1g|  0.000|37|0|46|16|19|8|0
14427|WISEA J113535.89+494747.1|173.89956 |  49.79642 |*|267218| 0.891344 |SUN |20.0g|  0.000|6|0|25|6|3|4|0
14428|WISEA J113537.07+372936.9|173.90448 |  37.49358 |QSO| 53226| 0.177543 |SLS |18.1g|  0.000|15|0|51|10|7|8|1
14429|WISEA J113537.68+491323.3|173.90701 |  49.22316 |QSO|596974| 1.991290 |SLS |19.3g|  0.000|41|0|44|12|17|8|0
14430|WISEA J113537.94+330524.9|173.90811 |  33.09026 |QSO|351221| 1.171546 |SLS |19.6g|  0.000|21|0|41|7|9|8|0
14431|WISEA J113538.10+591408.7|173.90875 |  59.23577 |QSO|581526| 1.939763 |SLS |18.8g|  0.000|34|0|43|12|17|8|0
14432|WISEA J113538.32+425718.5|173.90968 |  42.95515 |QSO|463610| 1.546435 |SLS |19.0g|  0.000|26|0|46|9|12|8|0
14433|WISEA J113539.12+543245.6|173.91301 |  54.54602 |IrS||||     |  0.000|1|0|12|2|0|0|0
14434|WISEA J113541.07+454042.7|173.92129 |  45.67857 |QSO| 91480| 0.305144 |SLS |20.0g|  0.000|26|0|43|9|10|8|0
14435|WISEA J113541.22+592748.3|173.92177 |  59.46344 |QSO| 52334| 0.174569 |SLS |18.1g|  0.000|20|0|66|9|6|10|0
14436|WISEA J113541.47+311855.9|173.92281 |  31.31553 |QSO|276400| 0.921971 |SLS |19.9g|  0.000|19|0|41|7|10|8|0
14437|WISEA J113542.77+385300.1|173.92824 |  38.88336 |QSO|713916| 2.381366 |SLS |20.1g|  0.000|27|0|42|9|14|8|0
14438|WISEA J113543.19+592241.7|173.92996 |  59.37826 |QSO|506777| 1.690427 |SLS |18.9g|  0.000|29|0|38|7|13|8|1
14439|WISEA J113543.95+455846.4|173.93316 |  45.97958 |QSO|347240| 1.158267 |SLS |18.0g|  0.000|26|0|41|8|11|8|0
14440|WISEA J113545.26+383208.2|173.93862 |  38.53562 |QSO|466497| 1.556066 |SLS |18.5g|  0.000|24|0|41|10|13|8|0
14441|WISEA J113545.34+412515.1|173.93913 |  41.42081 |*|669944| 2.234691 |SLS |20.9g|  0.000|10|0|17|4|3|4|0
14442|WISEA J113546.15+404134.8|173.94232 |  40.69303 |QSO|392340| 1.308706 |SLS |18.9g|  0.000|24|0|42|10|13|8|0
14443|WISEA J113546.70+553128.3|173.94461 |  55.52455 |QSO|489422| 1.632537 |SLS |18.6g|  0.000|28|0|44|10|14|8|0
14444|SDSS J113548.67+513558.8|173.95282 |  51.59967 |QSO|937040| 3.125629 |SLS |20.0g|  0.000|27|0|27|6|15|8|0
14445|WISEA J113548.95+320131.2|173.95397 |  32.02535 |*|761137| 2.538881 |SLS |20.3g|  0.000|10|0|17|6|5|4|0
14446|WISEA J113549.94+323215.4|173.95811 |  32.53761 |QSO|324820| 1.083482 |SLS |19.4g|  0.000|26|0|41|8|11|8|0
14447|SDSS J113550.08+372341.1|173.95869 |  37.39477 |*|709330| 2.366069 |SLS |21.0g|  0.000|11|0|5|4|4|4|0
14448|WISEA J113550.14+491918.1|173.95893 |  49.32172 |QSO|474994| 1.584410 |SLS |19.6g|  0.000|29|0|41|10|13|4|0
14449|WISEA J113550.58+521428.9|173.96076 |  52.24136 |*|251132| 0.837687 |SLS |21.5g|  0.000|3|0|20|5|3|4|0
14450|WISEA J113550.68+460705.1|173.96119 |  46.11809 |QSO|751689| 2.507363 |SLS |17.7g|  0.000|36|0|48|12|15|8|0
14451|WISEA J113550.80+472532.7|173.96168 |  47.42577 |*| 53245| 0.177605 |SUN |20.8g|  0.000|8|0|21|6|7|4|0
14452|WISEA J113550.81+395336.0|173.96175 |  39.89335 |QSO|610600| 2.036743 |SLS |19.5g|  0.000|22|0|59|9|11|8|0
14453|WISEA J113551.30+424517.9|173.96379 |  42.75498 |QSO|116016| 0.386989 |SLS |19.5g|  0.000|18|0|43|6|8|8|0
14454|WISEA J113552.15+323757.3|173.96732 |  32.63259 |QSO|318194| 1.061381 |SLS |20.1g|  0.000|19|0|41|7|10|8|0
14455|SDSS J113552.85+375811.4|173.97022 |  37.96985 |*|816241| 2.722687 |SLS |21.8g|  0.000|8|0|5|3|2|4|0
14456|WISEA J113554.21+312545.4|173.97570 |  31.42932 |QSO|565807| 1.887330 |SLS |20.4g|  0.000|17|0|38|5|9|8|1
14457|WISEA J113554.87+550142.5|173.97864 |  55.02847 |QSO|600266| 2.002270 |SLS |19.3g|  0.000|37|0|42|14|18|8|0
14458|SDSS J113555.00+334436.0|173.97920 |  33.74334 |*|738850| 2.464538 |SLS |22.1g|  0.000|7|0|5|3|2|4|0
14459|WISEA J113555.06+545742.1|173.97940 |  54.96175 |QSO|546318| 1.822320 |SLS |19.4g|  0.000|6|0|20|6|3|0|0
14460|WISEA J113555.12+363020.0|173.97970 |  36.50556 |*|281629| 0.939412 |SUN |20.4g|  0.000|11|0|24|7|4|4|0
14461|WISEA J113555.19+561147.4|173.98000 |  56.19651 |QSO|472540| 1.576225 |SLS |19.2g|  0.000|22|0|43|8|10|8|0
14462|WISEA J113555.64+523809.5|173.98185 |  52.63599 |QSO|538959| 1.797774 |SLS |18.7g|  0.000|34|0|43|10|17|8|0
14463|WISEA J113555.72+390050.3|173.98219 |  39.01399 |QSO|706924| 2.358044 |SLS |18.6g|  0.000|33|0|40|12|15|8|0
14464|WISEA J113555.85+430420.2|173.98275 |  43.07230 |QSO| 53252| 0.177629 |SLS |19.8g|  0.000|10|0|55|8|6|8|0
14465|SDSS J113555.97+462713.9|173.98325 |  46.45388 |*|148805| 0.496359 |SUN |21.7g|  0.000|5|0|8|5|5|4|0
14466|WISEA J113556.30+463453.5|173.98459 |  46.58153 |*|247026| 0.823990 |SUN |20.3g|  0.000|8|0|21|6|6|4|0
14467|WISEA J113556.63+440657.2|173.98596 |  44.11591 |*|514627| 1.716611 |SLS |19.6g|  0.000|4|0|21|4|2|4|0
14468|WISEA J113556.64+373335.6|173.98601 |  37.55973 |*|892959| 2.978590 |SLS |21.6g|  0.000|8|0|17|4|3|4|0
14469|WISEA J113557.98+342946.5|173.99160 |  34.49627 |QSO|505531| 1.686269 |SLS |18.9g|  0.000|22|0|38|7|11|8|0
14470|WISEA J113558.23+591021.8|173.99264 |  59.17273 |QSO|650888| 2.171130 |SLS |21.4g|  0.000|22|0|38|7|12|8|0
14471|WISEA J113558.46+431140.2|173.99359 |  43.19451 |QSO| 58895| 0.196451 |SLS |19.3g|  0.000|14|0|59|8|5|8|0
14472|SDSS J113558.56+342945.9|173.99402 |  34.49610 |*|348374| 1.162052 |SUN |20.2g|  0.000|4|0|5|2|2|4|0
14473|WISEA J113558.73+412557.3|173.99474 |  41.43259 |G|202425| 0.675216 |SUN |19.15|  0.000|10|0|21|6|6|4|0
14474|WISEA J113559.09+493715.6|173.99624 |  49.62103 |*|225688| 0.752814 |SLS |20.1g|  0.000|7|0|25|6|4|4|0
14475|WISEA J113559.42+422004.5|173.99761 |  42.33461 |QSO|892172| 2.975965 |SLS |18.6g|  0.000|43|0|45|18|21|8|0
14476|WISEA J113559.82+435605.7|173.99929 |  43.93493 |QSO|347256| 1.158321 |SLS |19.2g|  0.000|29|0|42|8|11|8|0
14477|WISEA J113600.09+422554.4|174.00043 |  42.43165 |QSO|122975| 0.410199 |SLS |21.7g|  0.000|31|0|38|11|17|8|0
14478|WISEA J113600.30+513622.0|174.00124 |  51.60610 |QSO|556999| 1.857950 |SLS |20.5g|  0.000|21|0|44|10|13|8|0
14479|WISEA J113601.22+583131.6|174.00508 |  58.52545 |QSO|529729| 1.766986 |SLS |19.7g|  0.000|13|0|21|6|5|4|0
14480|WISEA J113601.41+550245.5|174.00588 |  55.04598 |*|207727| 0.692901 |SLS |19.9g|  0.000|8|0|28|8|6|4|0
14481|WISEA J113602.87+564001.6|174.01200 |  56.66713 |QSO|257773| 0.859839 |SLS |20.3g|  0.000|20|0|41|7|10|8|0
14482|WISEA J113602.89+481020.0|174.01206 |  48.17223 |QSO|279779| 0.933243 |SLS |18.7g|  0.000|26|0|45|9|11|8|0
14483|WISEA J113603.63+352658.2|174.01514 |  35.44951 |G|109769| 0.366150 |SLS |19.1g|  0.000|22|0|52|10|9|8|0
